t,label,cpu_pct_sum,rss_mb_sum,n_procs
1788444420.0632465,container:cyclical:1,0.0,164.12,4
1788444420.2650511,container:cyclical:1,0.0,164.12,4
1788444420.4669695,container:cyclical:1,0.0,164.12,4
1788444420.6690724,container:cyclical:1,0.0,164.12,4
1788444420.871109,container:cyclical:1,4.9,164.12,4
1788444421.0729578,container:cyclical:1,0.0,164.12,4
1788444421.2751122,container:cyclical:1,0.0,164.12,4
1788444421.4774704,container:cyclical:1,0.0,164.12,4
1788444421.6793678,container:cyclical:1,0.0,164.12,4
1788444421.8812604,container:cyclical:1,0.0,164.12,4
1788444422.083311,container:cyclical:1,0.0,164.12,4
1788444422.285238,container:cyclical:1,0.0,164.12,4
1788444422.4872165,container:cyclical:1,0.0,164.12,4
1788444422.6890585,container:cyclical:1,0.0,164.12,4
1788444422.890973,container:cyclical:1,0.0,164.12,4
1788444423.0929353,container:cyclical:1,5.0,164.12,4
1788444424.58544,container:cyclical:2,0.0,163.7,4
1788444424.7872612,container:cyclical:2,5.0,163.7,4
1788444424.9891062,container:cyclical:2,5.0,163.7,4
1788444425.1912806,container:cyclical:2,0.0,163.7,4
1788444425.3932195,container:cyclical:2,0.0,163.7,4
1788444425.5960999,container:cyclical:2,0.0,163.7,4
1788444425.7986786,container:cyclical:2,0.0,163.7,4
1788444426.0015178,container:cyclical:2,0.0,163.7,4
1788444426.2032976,container:cyclical:2,5.0,163.7,4
1788444426.405157,container:cyclical:2,0.0,163.7,4
1788444426.6071198,container:cyclical:2,0.0,163.7,4
1788444426.8090255,container:cyclical:2,0.0,163.7,4
1788444427.0112243,container:cyclical:2,0.0,163.7,4
1788444427.213234,container:cyclical:2,0.0,163.7,4
1788444427.4153793,container:cyclical:2,0.0,163.7,4
1788444427.6171975,container:cyclical:2,0.0,163.7,4
1788444427.8190682,container:cyclical:2,0.0,163.7,4
1788444428.020912,container:cyclical:2,0.0,163.7,4
1788444428.2227767,container:cyclical:2,0.0,163.7,4
1788444428.4245944,container:cyclical:2,0.0,163.7,4
1788444428.6269648,container:cyclical:2,0.0,163.7,4
1788444428.8288963,container:cyclical:2,5.0,163.7,4
1788444429.0309267,container:cyclical:2,4.9,163.7,4
1788444429.2335098,container:cyclical:2,0.0,163.7,4
1788444429.4366362,container:cyclical:2,0.0,163.7,4
1788444429.638674,container:cyclical:2,0.0,163.7,4
1788444429.8407042,container:cyclical:2,0.0,163.7,4
1788444430.0427842,container:cyclical:2,0.0,163.7,4
1788444430.2445998,container:cyclical:2,0.0,163.7,4
1788444430.4465873,container:cyclical:2,0.0,163.7,4
1788444430.6484215,container:cyclical:2,0.0,163.7,4
1788444430.8502965,container:cyclical:2,0.0,163.7,4
1788444431.0519762,container:cyclical:2,0.0,163.7,4
1788444431.253993,container:cyclical:2,4.9,163.7,4
1788444431.4558578,container:cyclical:2,0.0,163.7,4
1788444431.6578133,container:cyclical:2,0.0,163.7,4
1788444431.8598585,container:cyclical:2,0.0,163.7,4
1788444432.0615878,container:cyclical:2,0.0,163.7,4
1788444432.2635763,container:cyclical:2,0.0,163.7,4
1788444432.4658585,container:cyclical:2,0.0,163.7,4
