t,label,cpu_pct_sum,rss_mb_sum,n_procs,startup_lead_s
1788979004.8369617,serverless_predictive_ewma:cyclical:1,0.0,164.91,4,1.5
1788979005.0387685,serverless_predictive_ewma:cyclical:1,0.0,164.91,4,1.5
1788979005.2405624,serverless_predictive_ewma:cyclical:1,0.0,164.91,4,1.5
1788979005.4424355,serverless_predictive_ewma:cyclical:1,0.0,164.91,4,1.5
1788979005.6443079,serverless_predictive_ewma:cyclical:1,0.0,164.91,4,1.5
1788979005.8462472,serverless_predictive_ewma:cyclical:1,0.0,164.91,4,1.5
1788979006.0481327,serverless_predictive_ewma:cyclical:1,0.0,164.91,4,1.5
1788979006.2500646,serverless_predictive_ewma:cyclical:1,0.0,164.91,4,1.5
1788979006.452079,serverless_predictive_ewma:cyclical:1,0.0,164.91,4,1.5
1788979006.6540413,serverless_predictive_ewma:cyclical:1,0.0,164.91,4,1.5
1788979006.8560073,serverless_predictive_ewma:cyclical:1,0.0,164.91,4,1.5
1788979007.057919,serverless_predictive_ewma:cyclical:1,0.0,164.91,4,1.5
1788979007.2597072,serverless_predictive_ewma:cyclical:1,5.0,164.91,4,1.5
1788979007.4617112,serverless_predictive_ewma:cyclical:1,0.0,164.91,4,1.5
1788979007.6635454,serverless_predictive_ewma:cyclical:1,0.0,164.91,4,1.5
1788979007.8653836,serverless_predictive_ewma:cyclical:1,5.0,164.91,4,1.5
1788979008.06742,serverless_predictive_ewma:cyclical:1,0.0,164.98,4,1.5
1788979008.2693102,serverless_predictive_ewma:cyclical:1,0.0,122.43,3,1.5
1788979008.4709573,serverless_predictive_ewma:cyclical:1,0.0,37.26,1,1.5
1788979008.6726763,serverless_predictive_ewma:cyclical:1,0.0,37.26,1,1.5
1788979008.8749583,serverless_predictive_ewma:cyclical:1,0.0,37.26,1,1.5
1788979009.0772793,serverless_predictive_ewma:cyclical:1,0.0,37.26,1,1.5
1788979009.279037,serverless_predictive_ewma:cyclical:1,0.0,37.26,1,1.5
1788979009.480652,serverless_predictive_ewma:cyclical:1,0.0,37.26,1,1.5
1788979009.6823115,serverless_predictive_ewma:cyclical:1,0.0,37.26,1,1.5
1788979009.8840957,serverless_predictive_ewma:cyclical:1,0.0,37.26,1,1.5
1788979010.085981,serverless_predictive_ewma:cyclical:1,0.0,37.26,1,1.5
1788979010.2877903,serverless_predictive_ewma:cyclical:1,0.0,37.26,1,1.5
1788979010.4895923,serverless_predictive_ewma:cyclical:1,0.0,37.26,1,1.5
1788979010.6914399,serverless_predictive_ewma:cyclical:1,0.0,37.26,1,1.5
1788979010.8934927,serverless_predictive_ewma:cyclical:1,0.0,37.26,1,1.5
1788979011.0953522,serverless_predictive_ewma:cyclical:1,5.0,37.26,1,1.5
1788979011.2988524,serverless_predictive_ewma:cyclical:1,0.0,63.93,4,1.5
1788979011.5027328,serverless_predictive_ewma:cyclical:1,191.3,127.16,4,1.5
1788979011.7062979,serverless_predictive_ewma:cyclical:1,191.6,147.26,4,1.5
1788979011.9082658,serverless_predictive_ewma:cyclical:1,193.1,165.01,4,1.5
1788979012.1107218,serverless_predictive_ewma:cyclical:1,9.8,165.12,4,1.5
1788979012.3127615,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979012.5148318,serverless_predictive_ewma:cyclical:1,4.9,165.12,4,1.5
1788979012.7167873,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979012.9202814,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979013.1227465,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979013.3250003,serverless_predictive_ewma:cyclical:1,4.9,165.12,4,1.5
1788979013.5269935,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979013.7289884,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979013.9312124,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979014.1344395,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979014.336604,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979014.538596,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979014.740575,serverless_predictive_ewma:cyclical:1,5.0,165.12,4,1.5
1788979014.9427457,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979015.1448293,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979015.346835,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979015.5489347,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979015.751072,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979015.9532244,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979016.1552985,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979016.3573027,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979016.5592897,serverless_predictive_ewma:cyclical:1,9.9,165.12,4,1.5
1788979016.7615786,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979016.9638493,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979017.1659143,serverless_predictive_ewma:cyclical:1,4.9,165.12,4,1.5
1788979017.3680015,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979017.5700247,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979017.7720277,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979017.974225,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979018.176246,serverless_predictive_ewma:cyclical:1,0.0,165.12,4,1.5
1788979018.3782167,serverless_predictive_ewma:cyclical:1,0.0,122.6,3,1.5
1788979018.5799384,serverless_predictive_ewma:cyclical:1,0.0,80.05,2,1.5
1788979018.7816107,serverless_predictive_ewma:cyclical:1,0.0,37.4,1,1.5
1788979018.9832768,serverless_predictive_ewma:cyclical:1,5.0,37.4,1,1.5
1788979019.1848006,serverless_predictive_ewma:cyclical:1,0.0,37.4,1,1.5
1788979019.3863947,serverless_predictive_ewma:cyclical:1,0.0,37.4,1,1.5
1788979019.5881133,serverless_predictive_ewma:cyclical:1,0.0,37.4,1,1.5
1788979019.7898517,serverless_predictive_ewma:cyclical:1,0.0,37.4,1,1.5
1788979019.9915223,serverless_predictive_ewma:cyclical:1,5.0,64.64,2,1.5
1788979020.193838,serverless_predictive_ewma:cyclical:1,108.7,75.84,2,1.5
1788979020.3957105,serverless_predictive_ewma:cyclical:1,39.7,140.39,4,1.5
1788979020.5975966,serverless_predictive_ewma:cyclical:1,203.2,156.99,4,1.5
1788979020.799965,serverless_predictive_ewma:cyclical:1,59.3,165.31,4,1.5
1788979021.0019965,serverless_predictive_ewma:cyclical:1,4.9,165.31,4,1.5
1788979021.203771,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979021.4056187,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979021.6074724,serverless_predictive_ewma:cyclical:1,5.0,165.31,4,1.5
1788979021.8103852,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979022.0127568,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979022.2146766,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979022.41665,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979022.618541,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979022.8203185,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979023.0222087,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979023.2241235,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979023.4259334,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979023.6277175,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979023.8297968,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979024.032456,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979024.2346373,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979024.4364579,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979024.638844,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979024.8407352,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979025.0427234,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979025.2446706,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979025.4466407,serverless_predictive_ewma:cyclical:1,5.0,165.31,4,1.5
1788979025.6485872,serverless_predictive_ewma:cyclical:1,5.0,165.31,4,1.5
1788979025.8512654,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979026.0537615,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979026.2558303,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979026.4580698,serverless_predictive_ewma:cyclical:1,0.0,165.31,4,1.5
1788979026.6600394,serverless_predictive_ewma:cyclical:1,5.0,165.31,4,1.5
1788979026.8620338,serverless_predictive_ewma:cyclical:1,4.9,165.31,4,1.5
1788979027.0641558,serverless_predictive_ewma:cyclical:1,0.0,122.65,3,1.5
1788979027.2661982,serverless_predictive_ewma:cyclical:1,0.0,80.1,2,1.5
1788979027.4678938,serverless_predictive_ewma:cyclical:1,0.0,37.43,1,1.5
1788979027.6697168,serverless_predictive_ewma:cyclical:1,0.0,37.43,1,1.5
1788979027.871339,serverless_predictive_ewma:cyclical:1,0.0,37.43,1,1.5
1788979028.0729077,serverless_predictive_ewma:cyclical:1,5.0,37.43,1,1.5
1788979028.2745264,serverless_predictive_ewma:cyclical:1,0.0,37.43,1,1.5
1788979028.4766726,serverless_predictive_ewma:cyclical:1,0.0,55.57,2,1.5
1788979028.6783717,serverless_predictive_ewma:cyclical:1,109.1,74.12,2,1.5
1788979028.8805964,serverless_predictive_ewma:cyclical:1,54.4,80.09,2,1.5
1788979029.083654,serverless_predictive_ewma:cyclical:1,4715.9,110.23,4,1.5
1788979029.285747,serverless_predictive_ewma:cyclical:1,192.9,151.8,4,1.5
1788979029.488405,serverless_predictive_ewma:cyclical:1,172.7,165.46,4,1.5
1788979029.6902966,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979029.892533,serverless_predictive_ewma:cyclical:1,4.9,165.46,4,1.5
1788979030.0944927,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979030.2963355,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979030.4985209,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979030.700257,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979030.902153,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979031.1041455,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979031.3061438,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979031.5080738,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979031.710178,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979031.9121964,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979032.1142855,serverless_predictive_ewma:cyclical:1,4.9,165.46,4,1.5
1788979032.3161156,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979032.518235,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979032.7209983,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979032.9227707,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979033.1245248,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979033.3266253,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979033.5298407,serverless_predictive_ewma:cyclical:1,4.9,165.46,4,1.5
1788979033.732323,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979033.9354315,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979034.1375887,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979034.3407297,serverless_predictive_ewma:cyclical:1,4.9,165.46,4,1.5
1788979034.5432346,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979034.7453911,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979034.9475627,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979035.1498706,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979035.3522851,serverless_predictive_ewma:cyclical:1,0.0,165.46,4,1.5
1788979035.5544896,serverless_predictive_ewma:cyclical:1,0.0,122.8,3,1.5
1788979035.7564352,serverless_predictive_ewma:cyclical:1,0.0,122.8,3,1.5
1788979035.9585223,serverless_predictive_ewma:cyclical:1,4.9,122.8,3,1.5
1788979036.1603124,serverless_predictive_ewma:cyclical:1,0.0,80.13,2,1.5
1788979036.3620713,serverless_predictive_ewma:cyclical:1,0.0,37.44,1,1.5
1788979036.563909,serverless_predictive_ewma:cyclical:1,0.0,37.44,1,1.5
1788979036.7656767,serverless_predictive_ewma:cyclical:1,0.0,37.44,1,1.5
1788979036.9682457,serverless_predictive_ewma:cyclical:1,4.9,64.57,2,1.5
1788979037.170218,serverless_predictive_ewma:cyclical:1,104.0,75.7,2,1.5
1788979037.3725467,serverless_predictive_ewma:cyclical:1,34.6,79.95,2,1.5
1788979037.5743785,serverless_predictive_ewma:cyclical:1,0.0,79.95,2,1.5
1788979037.7761936,serverless_predictive_ewma:cyclical:1,14.9,129.93,4,1.5
1788979037.979782,serverless_predictive_ewma:cyclical:1,186.6,154.14,4,1.5
1788979038.9518778,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979039.1537685,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979039.3560529,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979039.557883,serverless_predictive_ewma:cyclical:2,5.0,36.75,1,1.5
1788979039.7595193,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979039.9614208,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979040.1630318,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979040.3650231,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979040.5666504,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979040.768301,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979040.9702075,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979041.1719773,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979041.373669,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979041.5754483,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979041.7772,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979041.9792318,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979042.1814668,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979042.383312,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979042.5850651,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979042.7869818,serverless_predictive_ewma:cyclical:2,5.0,36.75,1,1.5
1788979042.9888031,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979043.1905892,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979043.3922496,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979043.5940354,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979043.7956603,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979043.9973602,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979044.1989913,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979044.4012964,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979044.6030862,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979044.8048482,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979045.0075352,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979045.2094572,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979045.41182,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979045.6141205,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979045.8156598,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979046.0178049,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979046.2196434,serverless_predictive_ewma:cyclical:2,5.0,36.75,1,1.5
1788979046.4213037,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979046.6230636,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979046.8246446,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979047.0268126,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979047.228648,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979047.430437,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979047.6321874,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979047.8349345,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979048.0375764,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979048.2402394,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979048.4428532,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979048.6448035,serverless_predictive_ewma:cyclical:2,0.0,36.75,1,1.5
1788979048.850937,serverless_predictive_ewma:cyclical:2,9.7,117.44,4,1.5
1788979049.0528486,serverless_predictive_ewma:cyclical:2,198.1,146.68,4,1.5
1788979049.2546551,serverless_predictive_ewma:cyclical:2,188.3,161.57,4,1.5
1788979049.4583201,serverless_predictive_ewma:cyclical:2,29.4,164.94,4,1.5
1788979049.6631272,serverless_predictive_ewma:cyclical:2,0.0,164.94,4,1.5
1788979049.866833,serverless_predictive_ewma:cyclical:2,0.0,164.94,4,1.5
1788979050.0702415,serverless_predictive_ewma:cyclical:2,4.9,164.94,4,1.5
1788979050.2732842,serverless_predictive_ewma:cyclical:2,4.9,164.94,4,1.5
1788979050.476181,serverless_predictive_ewma:cyclical:2,0.0,164.94,4,1.5
1788979050.678369,serverless_predictive_ewma:cyclical:2,0.0,164.94,4,1.5
1788979050.8804042,serverless_predictive_ewma:cyclical:2,0.0,164.94,4,1.5
1788979051.103612,serverless_predictive_ewma:cyclical:2,0.0,164.94,4,1.5
1788979051.3057516,serverless_predictive_ewma:cyclical:2,0.0,164.94,4,1.5
1788979051.5077858,serverless_predictive_ewma:cyclical:2,0.0,164.94,4,1.5
1788979051.7099254,serverless_predictive_ewma:cyclical:2,0.0,164.94,4,1.5
1788979051.9121053,serverless_predictive_ewma:cyclical:2,0.0,164.94,4,1.5
1788979052.1143126,serverless_predictive_ewma:cyclical:2,0.0,164.94,4,1.5
1788979052.3164752,serverless_predictive_ewma:cyclical:2,0.0,164.94,4,1.5
1788979052.518517,serverless_predictive_ewma:cyclical:2,0.0,164.94,4,1.5
1788979052.7204628,serverless_predictive_ewma:cyclical:2,0.0,164.94,4,1.5
1788979052.922543,serverless_predictive_ewma:cyclical:2,4.9,164.94,4,1.5
1788979053.1247127,serverless_predictive_ewma:cyclical:2,0.0,164.94,4,1.5
1788979053.3268218,serverless_predictive_ewma:cyclical:2,0.0,164.94,4,1.5
1788979053.5288544,serverless_predictive_ewma:cyclical:2,0.0,164.94,4,1.5
1788979053.7310607,serverless_predictive_ewma:cyclical:2,4.9,164.94,4,1.5
1788979053.9328992,serverless_predictive_ewma:cyclical:2,0.0,164.94,4,1.5
1788979054.134926,serverless_predictive_ewma:cyclical:2,0.0,164.94,4,1.5
1788979054.3367343,serverless_predictive_ewma:cyclical:2,5.0,164.95,4,1.5
1788979054.5389836,serverless_predictive_ewma:cyclical:2,0.0,164.95,4,1.5
1788979054.7408109,serverless_predictive_ewma:cyclical:2,0.0,164.95,4,1.5
1788979054.94287,serverless_predictive_ewma:cyclical:2,0.0,164.95,4,1.5
1788979055.1447241,serverless_predictive_ewma:cyclical:2,0.0,164.95,4,1.5
1788979055.3465836,serverless_predictive_ewma:cyclical:2,5.0,164.95,4,1.5
1788979055.5483649,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,1.5
1788979055.7503235,serverless_predictive_ewma:cyclical:2,0.0,122.43,3,1.5
1788979055.9520984,serverless_predictive_ewma:cyclical:2,0.0,79.91,2,1.5
1788979056.1539721,serverless_predictive_ewma:cyclical:2,0.0,37.25,1,1.5
1788979056.3559632,serverless_predictive_ewma:cyclical:2,0.0,37.25,1,1.5
1788979056.557636,serverless_predictive_ewma:cyclical:2,0.0,37.25,1,1.5
1788979056.7591977,serverless_predictive_ewma:cyclical:2,0.0,37.25,1,1.5
1788979056.960926,serverless_predictive_ewma:cyclical:2,0.0,37.25,1,1.5
1788979057.1624885,serverless_predictive_ewma:cyclical:2,5.0,37.25,1,1.5
1788979057.3640893,serverless_predictive_ewma:cyclical:2,0.0,37.25,1,1.5
1788979057.5661626,serverless_predictive_ewma:cyclical:2,0.0,37.25,1,1.5
1788979057.7679973,serverless_predictive_ewma:cyclical:2,0.0,37.25,1,1.5
1788979057.9745042,serverless_predictive_ewma:cyclical:2,4.8,99.12,4,1.5
1788979058.1761856,serverless_predictive_ewma:cyclical:2,198.4,139.33,4,1.5
1788979058.378171,serverless_predictive_ewma:cyclical:2,198.1,154.1,4,1.5
1788979058.5798798,serverless_predictive_ewma:cyclical:2,114.0,165.18,4,1.5
1788979058.781733,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979058.9838016,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979059.1857166,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979059.3876765,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979059.5895329,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979059.7915013,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979059.9934962,serverless_predictive_ewma:cyclical:2,5.0,165.18,4,1.5
1788979060.1956513,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979060.3979595,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979060.600123,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979060.8023217,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979061.0043278,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979061.2061474,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979061.4079168,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979061.6098332,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979061.811736,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979062.0137608,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979062.215607,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979062.4176583,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979062.6194072,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979062.8212938,serverless_predictive_ewma:cyclical:2,5.0,165.18,4,1.5
1788979063.023104,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979063.225027,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979063.4267113,serverless_predictive_ewma:cyclical:2,5.0,165.18,4,1.5
1788979063.62874,serverless_predictive_ewma:cyclical:2,4.9,165.18,4,1.5
1788979063.831166,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979064.0330358,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979064.2350435,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979064.4370747,serverless_predictive_ewma:cyclical:2,4.9,165.18,4,1.5
1788979064.6390302,serverless_predictive_ewma:cyclical:2,0.0,165.18,4,1.5
1788979064.8410044,serverless_predictive_ewma:cyclical:2,0.0,122.51,3,1.5
1788979065.0430696,serverless_predictive_ewma:cyclical:2,0.0,79.93,2,1.5
1788979065.244724,serverless_predictive_ewma:cyclical:2,0.0,37.38,1,1.5
1788979065.446333,serverless_predictive_ewma:cyclical:2,0.0,37.38,1,1.5
1788979065.647998,serverless_predictive_ewma:cyclical:2,0.0,37.38,1,1.5
1788979065.8498135,serverless_predictive_ewma:cyclical:2,5.0,73.11,2,1.5
1788979066.0514925,serverless_predictive_ewma:cyclical:2,84.3,79.93,2,1.5
1788979066.2532825,serverless_predictive_ewma:cyclical:2,0.0,79.93,2,1.5
1788979066.454903,serverless_predictive_ewma:cyclical:2,0.0,79.93,2,1.5
1788979066.6572282,serverless_predictive_ewma:cyclical:2,0.0,79.93,2,1.5
1788979066.8629282,serverless_predictive_ewma:cyclical:2,4.9,97.75,4,1.5
1788979067.0661547,serverless_predictive_ewma:cyclical:2,196.8,151.62,4,1.5
1788979067.2686095,serverless_predictive_ewma:cyclical:2,148.1,165.25,4,1.5
1788979067.4708436,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979067.6726437,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979067.8745139,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979068.076417,serverless_predictive_ewma:cyclical:2,5.0,165.25,4,1.5
1788979068.2782946,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979068.480122,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979068.681998,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979068.88382,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979069.085877,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979069.2877266,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979069.4896588,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979069.6915753,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979069.893506,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979070.0954962,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979070.297337,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979070.4992836,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979070.7013004,serverless_predictive_ewma:cyclical:2,9.8,165.25,4,1.5
1788979070.9032395,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979071.1052346,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979071.3071616,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979071.5089464,serverless_predictive_ewma:cyclical:2,5.0,165.25,4,1.5
1788979071.7110376,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979071.912996,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979072.1156268,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979072.317542,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979072.5196638,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
1788979072.721576,serverless_predictive_ewma:cyclical:2,5.0,165.25,4,1.5
1788979072.9233394,serverless_predictive_ewma:cyclical:2,0.0,165.25,4,1.5
